Timestamp,AccX,AccY,AccZ
272095228,1039,7,14252
272097116,1634,384,15895
272099008,-1125,587,14832
272100892,1643,57,14692
272102800,2192,-1222,13191
272104700,3003,-93,14743
272106600,-1958,-528,20376
272108492,-522,496,14390
272110388,-1893,-295,17536
272112288,643,425,16608
272114184,-2595,803,19987
272116088,-1120,314,17742
272118008,-2692,-1612,20539
272119912,2429,-1011,14716
272121812,1148,-683,15256
272123708,1110,-83,14739
272125600,2104,-890,17186
272127480,-559,77,15148
272129372,1859,-341,12756
272131256,472,42,11619
272133140,1239,253,14060
272135028,-3172,-203,15592
272136924,992,956,16096
272138820,-1998,854,16248
272140716,1606,110,14968
272142600,974,-498,17075
272144504,1994,-1511,13099
272146408,910,-1430,16779
272148300,2250,-18,15702
272150180,104,-190,15099
272152068,-461,-723,12711
272153972,-2611,-780,14703
272155888,-1128,762,18743
272157780,-193,309,18876
272159664,-219,451,16979
272161560,1133,-777,19716
272163476,-1889,-1237,16305
272165368,2380,-662,14996
272167272,3891,215,12659
272169156,2565,11,15687
272171044,-985,-597,19235
272172940,1472,-803,18368
272174828,-742,-716,15136
272176704,2385,5,10847
272178560,-646,-6,18536
272180460,-2895,195,17868
272182344,600,446,16820
272184228,428,178,14840
272186100,1984,-2,16711
272187984,345,-107,17415
272189880,-492,-1246,19560
272191780,-672,-150,15344
272193688,4208,192,13676
272195564,168,-251,17628
272197448,-298,198,15619
272199344,-2291,-171,17399
272201256,1177,151,15024
272203156,-2267,1167,19348
272205056,-1039,35,17851
272206964,-2649,-1527,18812
272208852,3293,-939,17244
272210748,319,-343,18323
272212636,4245,172,15687
272214524,1353,-463,15323
272216404,-42,-964,13835
272218316,-1078,-1170,16032
272220212,-1603,109,16104
272222104,1584,238,12335
272223984,-651,385,14528
272225880,-1553,155,15086
272227780,-1428,-892,17457
272229684,2568,894,13996
272231572,905,-331,14799
272233464,1435,-595,17904
272235356,-670,-244,19867
272237256,1903,657,15079
272239148,1364,-538,12643
272241048,4006,-612,11901
272242952,-3360,-547,19804
272244852,-261,561,15876
272246736,-2682,802,19803
272248612,493,-73,15231
272250500,-94,-1104,19043
272252400,-2609,-575,19068
272254288,-1875,3,19579
272256188,2703,-255,12927
272258092,2882,-210,16571
272259964,157,-19,13831
272261852,661,-535,13886
272263732,428,-135,16756
272265624,2766,541,14443
272267520,986,1166,16939
272269404,385,1029,16021
272271304,-1217,-313,15636
272273208,1367,-784,13783
272275100,464,-334,18300
272276996,3012,218,13211
272278880,416,-512,20260
272280764,877,-165,14396
272282636,659,-69,19588
272284512,211,202,15100
272286388,-862,-84,16491
272288284,-1748,-350,10755
272290196,-2827,-113,23772
272292100,-975,-429,17612
272293992,778,-818,15425
272295856,47,-927,15563
272297752,2434,-556,17604
272299656,-1076,-156,15400
272301564,3150,-216,16315
272303452,2493,97,16892
272305352,1768,-784,16807
272307248,-1267,-171,17819
272309144,-377,117,13776
272311040,-1366,448,12479
272312932,1656,-80,11459
272314828,-1454,-241,19804
272316732,-1740,404,19939
272318628,226,568,17532
272320504,3396,66,12648
272322388,813,-239,16843
272324280,-206,1159,17244
272326176,-391,-309,16880
272328076,-1440,-390,13748
272329980,3112,-84,15640
272331864,-940,386,16212
272333744,747,506,18943
272335640,-3807,-591,14542
272337548,320,-1366,14771
272339452,-1014,-504,16912
272341348,844,-160,19226
272343236,394,-524,19247
272345144,4013,-1045,15349
272347040,673,-355,19839
272348924,2932,94,12043
272350812,1185,221,13702
272352700,-749,197,14840
272354584,-1202,95,14663
272356476,-1137,597,17060
272358348,-85,603,13887
272360232,326,508,16552
272362116,196,392,18487
272364016,-2430,-203,16361
272365928,3286,-296,13827
272367824,776,462,17955
272369716,2794,736,15134
272371596,-734,-254,14686
272373484,-837,-829,12679
272375376,139,-727,11359
272377272,1260,-770,15116
272379160,-2487,61,19028
272381052,-2931,-881,16716
272382956,-462,-1022,16204
272384864,1351,-572,16860
272386764,1997,-823,15661
272388668,-1498,-780,20580
272390568,-886,-182,16951
272392456,639,-701,14866
272394348,4502,254,16260
272396220,337,272,16565
272398100,-1403,69,12436
272399996,-1865,-241,18960
272401904,2692,218,14192
272403796,-1564,-173,15723
272405712,2206,189,14632
272407608,-1453,-399,18861
272409508,3333,-741,13323
272411412,2768,-202,17475
272413320,3570,732,15883
272415212,1549,-123,15388
272417112,-1220,144,17715
272419004,-641,571,13563
272420892,-773,-347,13114
272422784,2438,289,16192
272424692,-3875,-1416,19856
272426588,-2140,-922,18838
272428496,-1189,-719,20006
272430392,948,-290,16448
272432284,-869,-548,19759
272434180,1597,-467,15188
272436060,230,-670,17597
272437928,3391,73,8982
272439808,2144,-344,17584
272441712,2705,281,11203
272443588,-1300,4,14064
272445456,-82,-38,12548
272447348,-1521,457,14700
272449252,1743,645,12636
272451124,627,19,17663
272453024,-1918,-1128,16588
272454908,825,-265,16655
272456792,991,-181,18372
272458680,1353,213,17771
272460560,-1052,40,18605
272462436,-306,94,19043
272464316,113,-497,17484
272466212,1890,552,14668
272468124,-2419,-1511,16923
272470032,-1202,-1652,18823
272471932,-4123,-1433,19316
272473812,1158,-70,13523
272475700,1494,-262,19979
272477604,3498,346,16674
272479484,234,-528,19431
272481376,2032,-378,10071
272483272,1434,-748,15270
272485168,2847,282,11644
272487060,-2127,515,14868
272488960,-2102,-550,15075
272490860,448,-392,15541
272492748,-257,361,16335
272494624,296,166,17396
272496492,-91,-511,16068
272498368,714,-208,20003
272500264,-1042,418,17795
272502160,4124,880,15489
272504056,1357,105,18127
272505948,1599,260,16039
272507836,-781,-459,14732
272509720,-1336,84,19382
272511600,-204,-218,15935
272513504,918,-1086,11705
272515416,-1273,-1615,17804
272517304,-430,-807,16291
272519188,517,-403,16888
272521080,1942,-292,14108
272522964,929,-293,15168
272524864,-1276,-260,18579
272526764,-455,252,18123
272528656,1250,-228,15152
272530556,3348,586,10572
272532432,346,-326,14627
272534328,-1568,-390,16468
272536240,-4226,-318,17192
272538140,1831,45,13563
272540012,-641,-69,16963
272541900,-271,-771,19272
272543800,-1517,-183,19084
272545700,270,-103,16559
272547584,4046,83,12629
272549476,2623,667,16883
272551360,-594,106,16064
272553244,-564,-142,15563
272555132,-236,-284,15596
272557040,-1641,-1660,14596
272558932,1425,-385,12840
272560832,-1720,-244,22748
272562728,-906,-292,16828
272564628,-1521,-689,16208
272566540,2659,-270,15035
272568436,-591,-589,18456
272570332,5208,246,13360
272572208,-347,-31,18164
272574100,1637,911,13288
272575980,1744,-57,11897
272577868,858,-226,12752
272579772,-1987,-351,15439
272581680,-1038,210,17816
272583560,-182,112,19944
272585444,-422,-278,16367
272587344,1769,-703,18036
272589244,-1220,-300,21075
272591128,773,-85,14147
272593012,-207,353,14539
272594896,2673,203,14820
272596768,798,-20,18435
272598676,-2546,-1110,15528
272600584,-1650,-1708,19764
272602480,1767,-163,10534
272604388,-2473,-119,16692
